,variable,value
10917,SeniorCitizen,1.0
10918,SeniorCitizen,0.0
10919,SeniorCitizen,0.0
10920,SeniorCitizen,0.0
10921,SeniorCitizen,0.0
10922,SeniorCitizen,0.0
10923,SeniorCitizen,1.0
10924,SeniorCitizen,0.0
10925,SeniorCitizen,0.0
10926,SeniorCitizen,0.0
10927,SeniorCitizen,0.0
10928,SeniorCitizen,0.0
10929,SeniorCitizen,0.0
10930,SeniorCitizen,0.0
10931,SeniorCitizen,0.0
10932,SeniorCitizen,1.0
10933,SeniorCitizen,0.0
10934,SeniorCitizen,0.0
10935,SeniorCitizen,0.0
10936,SeniorCitizen,0.0
10937,SeniorCitizen,0.0
10938,SeniorCitizen,0.0
10939,SeniorCitizen,0.0
10940,SeniorCitizen,0.0
10941,SeniorCitizen,1.0
10942,SeniorCitizen,0.0
10943,SeniorCitizen,0.0
10944,SeniorCitizen,0.0
10945,SeniorCitizen,0.0
10946,SeniorCitizen,1.0
10947,SeniorCitizen,0.0
10948,SeniorCitizen,0.0
10949,SeniorCitizen,0.0
10950,SeniorCitizen,0.0
10951,SeniorCitizen,0.0
10952,SeniorCitizen,0.0
10953,SeniorCitizen,0.0
10954,SeniorCitizen,0.0
10955,SeniorCitizen,0.0
10956,SeniorCitizen,1.0
10957,SeniorCitizen,0.0
10958,SeniorCitizen,0.0
10959,SeniorCitizen,0.0
10960,SeniorCitizen,0.0
10961,SeniorCitizen,0.0
10962,SeniorCitizen,0.0
10963,SeniorCitizen,0.0
10964,SeniorCitizen,0.0
10965,SeniorCitizen,0.0
10966,SeniorCitizen,0.0
10967,SeniorCitizen,1.0
10968,SeniorCitizen,0.0
10969,SeniorCitizen,0.0
10970,SeniorCitizen,0.0
10971,SeniorCitizen,0.0
10972,SeniorCitizen,0.0
10973,SeniorCitizen,0.0
10974,SeniorCitizen,1.0
10975,SeniorCitizen,0.0
10976,SeniorCitizen,0.0
10977,SeniorCitizen,1.0
10978,SeniorCitizen,1.0
10979,SeniorCitizen,0.0
10980,SeniorCitizen,0.0
10981,SeniorCitizen,0.0
10982,SeniorCitizen,0.0
10983,SeniorCitizen,0.0
10984,SeniorCitizen,0.0
10985,SeniorCitizen,0.0
10986,SeniorCitizen,1.0
10987,SeniorCitizen,0.0
10988,SeniorCitizen,0.0
10989,SeniorCitizen,1.0
10990,SeniorCitizen,0.0
10991,SeniorCitizen,0.0
10992,SeniorCitizen,0.0
10993,SeniorCitizen,0.0
10994,SeniorCitizen,0.0
10995,SeniorCitizen,0.0
10996,SeniorCitizen,0.0
10997,SeniorCitizen,0.0
10998,SeniorCitizen,0.0
10999,SeniorCitizen,1.0
11000,SeniorCitizen,0.0
11001,SeniorCitizen,0.0
11002,SeniorCitizen,0.0
11003,SeniorCitizen,0.0
11004,SeniorCitizen,0.0
11005,SeniorCitizen,1.0
11006,SeniorCitizen,0.0
11007,SeniorCitizen,0.0
11008,SeniorCitizen,0.0
11009,SeniorCitizen,1.0
11010,SeniorCitizen,0.0
11011,SeniorCitizen,0.0
11012,SeniorCitizen,0.0
11013,SeniorCitizen,0.0
11014,SeniorCitizen,0.0
11015,SeniorCitizen,0.0
11016,SeniorCitizen,0.0
11017,SeniorCitizen,0.0
11018,SeniorCitizen,1.0
11019,SeniorCitizen,0.0
11020,SeniorCitizen,0.0
11021,SeniorCitizen,0.0
11022,SeniorCitizen,0.0
11023,SeniorCitizen,1.0
11024,SeniorCitizen,1.0
11025,SeniorCitizen,0.0
11026,SeniorCitizen,0.0
11027,SeniorCitizen,0.0
11028,SeniorCitizen,0.0
11029,SeniorCitizen,0.0
11030,SeniorCitizen,0.0
11031,SeniorCitizen,0.0
11032,SeniorCitizen,0.0
11033,SeniorCitizen,0.0
11034,SeniorCitizen,0.0
11035,SeniorCitizen,0.0
11036,SeniorCitizen,0.0
11037,SeniorCitizen,0.0
11038,SeniorCitizen,1.0
11039,SeniorCitizen,0.0
11040,SeniorCitizen,0.0
11041,SeniorCitizen,0.0
11042,SeniorCitizen,0.0
11043,SeniorCitizen,0.0
11044,SeniorCitizen,1.0
11045,SeniorCitizen,0.0
11046,SeniorCitizen,0.0
11047,SeniorCitizen,0.0
11048,SeniorCitizen,0.0
11049,SeniorCitizen,0.0
11050,SeniorCitizen,0.0
11051,SeniorCitizen,0.0
11052,SeniorCitizen,0.0
11053,SeniorCitizen,0.0
11054,SeniorCitizen,0.0
11055,SeniorCitizen,0.0
11056,SeniorCitizen,1.0
11057,SeniorCitizen,0.0
11058,SeniorCitizen,0.0
11059,SeniorCitizen,0.0
11060,SeniorCitizen,0.0
11061,SeniorCitizen,0.0
11062,SeniorCitizen,0.0
11063,SeniorCitizen,0.0
11064,SeniorCitizen,0.0
11065,SeniorCitizen,0.0
11066,SeniorCitizen,0.0
11067,SeniorCitizen,1.0
11068,SeniorCitizen,0.0
11069,SeniorCitizen,0.0
11070,SeniorCitizen,0.0
11071,SeniorCitizen,0.0
11072,SeniorCitizen,0.0
11073,SeniorCitizen,1.0
11074,SeniorCitizen,1.0
11075,SeniorCitizen,0.0
11076,SeniorCitizen,1.0
11077,SeniorCitizen,1.0
11078,SeniorCitizen,1.0
11079,SeniorCitizen,0.0
11080,SeniorCitizen,0.0
11081,SeniorCitizen,0.0
11082,SeniorCitizen,0.0
11083,SeniorCitizen,0.0
11084,SeniorCitizen,0.0
11085,SeniorCitizen,0.0
11086,SeniorCitizen,0.0
11087,SeniorCitizen,0.0
11088,SeniorCitizen,0.0
11089,SeniorCitizen,0.0
11090,SeniorCitizen,0.0
11091,SeniorCitizen,0.0
11092,SeniorCitizen,0.0
11093,SeniorCitizen,0.0
11094,SeniorCitizen,1.0
11095,SeniorCitizen,0.0
11096,SeniorCitizen,1.0
11097,SeniorCitizen,0.0
11098,SeniorCitizen,1.0
11099,SeniorCitizen,0.0
11100,SeniorCitizen,0.0
11101,SeniorCitizen,1.0
11102,SeniorCitizen,0.0
11103,SeniorCitizen,0.0
11104,SeniorCitizen,0.0
11105,SeniorCitizen,0.0
11106,SeniorCitizen,0.0
11107,SeniorCitizen,1.0
11108,SeniorCitizen,0.0
11109,SeniorCitizen,0.0
11110,SeniorCitizen,0.0
11111,SeniorCitizen,0.0
11112,SeniorCitizen,0.0
11113,SeniorCitizen,0.0
11114,SeniorCitizen,0.0
11115,SeniorCitizen,0.0
11116,SeniorCitizen,0.0
11117,SeniorCitizen,0.0
11118,SeniorCitizen,0.0
11119,SeniorCitizen,0.0
11120,SeniorCitizen,0.0
11121,SeniorCitizen,0.0
11122,SeniorCitizen,0.0
11123,SeniorCitizen,0.0
11124,SeniorCitizen,0.0
11125,SeniorCitizen,0.0
11126,SeniorCitizen,0.0
11127,SeniorCitizen,0.0
11128,SeniorCitizen,0.0
11129,SeniorCitizen,0.0
11130,SeniorCitizen,1.0
11131,SeniorCitizen,0.0
11132,SeniorCitizen,0.0
11133,SeniorCitizen,0.0
11134,SeniorCitizen,0.0
11135,SeniorCitizen,0.0
11136,SeniorCitizen,0.0
11137,SeniorCitizen,0.0
11138,SeniorCitizen,0.0
11139,SeniorCitizen,0.0
11140,SeniorCitizen,0.0
11141,SeniorCitizen,0.0
11142,SeniorCitizen,0.0
11143,SeniorCitizen,0.0
11144,SeniorCitizen,0.0
11145,SeniorCitizen,1.0
11146,SeniorCitizen,0.0
11147,SeniorCitizen,1.0
11148,SeniorCitizen,1.0
11149,SeniorCitizen,0.0
11150,SeniorCitizen,0.0
11151,SeniorCitizen,0.0
11152,SeniorCitizen,0.0
11153,SeniorCitizen,0.0
11154,SeniorCitizen,0.0
11155,SeniorCitizen,0.0
11156,SeniorCitizen,0.0
11157,SeniorCitizen,0.0
11158,SeniorCitizen,0.0
11159,SeniorCitizen,0.0
11160,SeniorCitizen,0.0
11161,SeniorCitizen,0.0
11162,SeniorCitizen,0.0
11163,SeniorCitizen,1.0
11164,SeniorCitizen,0.0
11165,SeniorCitizen,1.0
11166,SeniorCitizen,0.0
11167,SeniorCitizen,0.0
11168,SeniorCitizen,0.0
11169,SeniorCitizen,0.0
11170,SeniorCitizen,0.0
11171,SeniorCitizen,1.0
11172,SeniorCitizen,0.0
11173,SeniorCitizen,0.0
11174,SeniorCitizen,1.0
11175,SeniorCitizen,1.0
11176,SeniorCitizen,0.0
11177,SeniorCitizen,0.0
11178,SeniorCitizen,0.0
11179,SeniorCitizen,1.0
11180,SeniorCitizen,0.0
11181,SeniorCitizen,0.0
11182,SeniorCitizen,0.0
11183,SeniorCitizen,1.0
11184,SeniorCitizen,0.0
11185,SeniorCitizen,1.0
11186,SeniorCitizen,0.0
11187,SeniorCitizen,0.0
11188,SeniorCitizen,0.0
11189,SeniorCitizen,0.0
11190,SeniorCitizen,1.0
11191,SeniorCitizen,0.0
11192,SeniorCitizen,0.0
11193,SeniorCitizen,0.0
11194,SeniorCitizen,0.0
11195,SeniorCitizen,0.0
11196,SeniorCitizen,0.0
11197,SeniorCitizen,0.0
11198,SeniorCitizen,0.0
11199,SeniorCitizen,0.0
11200,SeniorCitizen,0.0
11201,SeniorCitizen,0.0
11202,SeniorCitizen,0.0
11203,SeniorCitizen,1.0
11204,SeniorCitizen,1.0
11205,SeniorCitizen,0.0
11206,SeniorCitizen,1.0
11207,SeniorCitizen,0.0
11208,SeniorCitizen,1.0
11209,SeniorCitizen,0.0
11210,SeniorCitizen,0.0
11211,SeniorCitizen,0.0
11212,SeniorCitizen,1.0
11213,SeniorCitizen,0.0
11214,SeniorCitizen,0.0
11215,SeniorCitizen,0.0
11216,SeniorCitizen,0.0
11217,SeniorCitizen,0.0
11218,SeniorCitizen,0.0
11219,SeniorCitizen,1.0
11220,SeniorCitizen,0.0
11221,SeniorCitizen,0.0
11222,SeniorCitizen,0.0
11223,SeniorCitizen,0.0
11224,SeniorCitizen,0.0
11225,SeniorCitizen,0.0
11226,SeniorCitizen,0.0
11227,SeniorCitizen,0.0
11228,SeniorCitizen,1.0
11229,SeniorCitizen,0.0
11230,SeniorCitizen,0.0
11231,SeniorCitizen,0.0
11232,SeniorCitizen,0.0
11233,SeniorCitizen,0.0
11234,SeniorCitizen,1.0
11235,SeniorCitizen,1.0
11236,SeniorCitizen,0.0
11237,SeniorCitizen,0.0
11238,SeniorCitizen,0.0
11239,SeniorCitizen,0.0
11240,SeniorCitizen,0.0
11241,SeniorCitizen,1.0
11242,SeniorCitizen,0.0
11243,SeniorCitizen,0.0
11244,SeniorCitizen,0.0
11245,SeniorCitizen,0.0
11246,SeniorCitizen,0.0
11247,SeniorCitizen,0.0
11248,SeniorCitizen,0.0
11249,SeniorCitizen,0.0
11250,SeniorCitizen,0.0
11251,SeniorCitizen,0.0
11252,SeniorCitizen,0.0
11253,SeniorCitizen,1.0
11254,SeniorCitizen,0.0
11255,SeniorCitizen,0.0
11256,SeniorCitizen,0.0
11257,SeniorCitizen,0.0
11258,SeniorCitizen,0.0
11259,SeniorCitizen,1.0
11260,SeniorCitizen,0.0
11261,SeniorCitizen,0.0
11262,SeniorCitizen,0.0
11263,SeniorCitizen,0.0
11264,SeniorCitizen,0.0
11265,SeniorCitizen,0.0
11266,SeniorCitizen,0.0
11267,SeniorCitizen,0.0
11268,SeniorCitizen,0.0
11269,SeniorCitizen,0.0
11270,SeniorCitizen,0.0
11271,SeniorCitizen,0.0
11272,SeniorCitizen,0.0
11273,SeniorCitizen,0.0
11274,SeniorCitizen,0.0
11275,SeniorCitizen,0.0
11276,SeniorCitizen,0.0
11277,SeniorCitizen,0.0
11278,SeniorCitizen,0.0
11279,SeniorCitizen,0.0
11280,SeniorCitizen,0.0
11281,SeniorCitizen,0.0
11282,SeniorCitizen,1.0
11283,SeniorCitizen,0.0
11284,SeniorCitizen,0.0
11285,SeniorCitizen,0.0
11286,SeniorCitizen,1.0
11287,SeniorCitizen,0.0
11288,SeniorCitizen,1.0
11289,SeniorCitizen,1.0
11290,SeniorCitizen,0.0
11291,SeniorCitizen,0.0
11292,SeniorCitizen,0.0
11293,SeniorCitizen,0.0
11294,SeniorCitizen,0.0
11295,SeniorCitizen,0.0
11296,SeniorCitizen,0.0
11297,SeniorCitizen,0.0
11298,SeniorCitizen,0.0
11299,SeniorCitizen,0.0
11300,SeniorCitizen,0.0
11301,SeniorCitizen,0.0
11302,SeniorCitizen,0.0
11303,SeniorCitizen,0.0
11304,SeniorCitizen,0.0
11305,SeniorCitizen,0.0
11306,SeniorCitizen,0.0
11307,SeniorCitizen,1.0
11308,SeniorCitizen,1.0
11309,SeniorCitizen,0.0
11310,SeniorCitizen,0.0
11311,SeniorCitizen,1.0
11312,SeniorCitizen,0.0
11313,SeniorCitizen,0.0
11314,SeniorCitizen,0.0
11315,SeniorCitizen,0.0
11316,SeniorCitizen,1.0
11317,SeniorCitizen,0.0
11318,SeniorCitizen,0.0
11319,SeniorCitizen,1.0
11320,SeniorCitizen,0.0
11321,SeniorCitizen,0.0
11322,SeniorCitizen,0.0
11323,SeniorCitizen,1.0
11324,SeniorCitizen,0.0
11325,SeniorCitizen,0.0
11326,SeniorCitizen,0.0
11327,SeniorCitizen,0.0
11328,SeniorCitizen,0.0
11329,SeniorCitizen,0.0
11330,SeniorCitizen,0.0
11331,SeniorCitizen,1.0
11332,SeniorCitizen,0.0
11333,SeniorCitizen,0.0
11334,SeniorCitizen,0.0
11335,SeniorCitizen,0.0
11336,SeniorCitizen,0.0
11337,SeniorCitizen,0.0
11338,SeniorCitizen,1.0
11339,SeniorCitizen,0.0
11340,SeniorCitizen,0.0
11341,SeniorCitizen,0.0
11342,SeniorCitizen,0.0
11343,SeniorCitizen,0.0
11344,SeniorCitizen,0.0
11345,SeniorCitizen,1.0
11346,SeniorCitizen,0.0
11347,SeniorCitizen,0.0
11348,SeniorCitizen,0.0
11349,SeniorCitizen,0.0
11350,SeniorCitizen,0.0
11351,SeniorCitizen,0.0
11352,SeniorCitizen,0.0
11353,SeniorCitizen,0.0
11354,SeniorCitizen,0.0
11355,SeniorCitizen,0.0
11356,SeniorCitizen,0.0
11357,SeniorCitizen,0.0
11358,SeniorCitizen,0.0
11359,SeniorCitizen,1.0
11360,SeniorCitizen,1.0
11361,SeniorCitizen,1.0
11362,SeniorCitizen,1.0
11363,SeniorCitizen,0.0
11364,SeniorCitizen,0.0
11365,SeniorCitizen,1.0
11366,SeniorCitizen,1.0
11367,SeniorCitizen,1.0
11368,SeniorCitizen,0.0
11369,SeniorCitizen,0.0
11370,SeniorCitizen,0.0
11371,SeniorCitizen,0.0
11372,SeniorCitizen,0.0
11373,SeniorCitizen,1.0
11374,SeniorCitizen,0.0
11375,SeniorCitizen,0.0
11376,SeniorCitizen,0.0
11377,SeniorCitizen,0.0
11378,SeniorCitizen,0.0
11379,SeniorCitizen,0.0
11380,SeniorCitizen,0.0
11381,SeniorCitizen,0.0
11382,SeniorCitizen,0.0
11383,SeniorCitizen,0.0
11384,SeniorCitizen,1.0
11385,SeniorCitizen,0.0
11386,SeniorCitizen,0.0
11387,SeniorCitizen,0.0
11388,SeniorCitizen,0.0
11389,SeniorCitizen,0.0
11390,SeniorCitizen,1.0
11391,SeniorCitizen,1.0
11392,SeniorCitizen,1.0
11393,SeniorCitizen,0.0
11394,SeniorCitizen,0.0
11395,SeniorCitizen,0.0
11396,SeniorCitizen,0.0
11397,SeniorCitizen,0.0
11398,SeniorCitizen,0.0
11399,SeniorCitizen,0.0
11400,SeniorCitizen,0.0
11401,SeniorCitizen,0.0
11402,SeniorCitizen,0.0
11403,SeniorCitizen,0.0
11404,SeniorCitizen,1.0
11405,SeniorCitizen,1.0
11406,SeniorCitizen,0.0
11407,SeniorCitizen,0.0
11408,SeniorCitizen,0.0
11409,SeniorCitizen,0.0
11410,SeniorCitizen,0.0
11411,SeniorCitizen,0.0
11412,SeniorCitizen,0.0
11413,SeniorCitizen,0.0
11414,SeniorCitizen,0.0
11415,SeniorCitizen,0.0
11416,SeniorCitizen,0.0
11417,SeniorCitizen,0.0
11418,SeniorCitizen,0.0
11419,SeniorCitizen,1.0
11420,SeniorCitizen,0.0
11421,SeniorCitizen,0.0
11422,SeniorCitizen,0.0
11423,SeniorCitizen,0.0
11424,SeniorCitizen,1.0
11425,SeniorCitizen,0.0
11426,SeniorCitizen,0.0
11427,SeniorCitizen,0.0
11428,SeniorCitizen,0.0
11429,SeniorCitizen,0.0
11430,SeniorCitizen,0.0
11431,SeniorCitizen,0.0
11432,SeniorCitizen,1.0
11433,SeniorCitizen,0.0
11434,SeniorCitizen,0.0
11435,SeniorCitizen,0.0
11436,SeniorCitizen,1.0
11437,SeniorCitizen,0.0
11438,SeniorCitizen,0.0
11439,SeniorCitizen,0.0
11440,SeniorCitizen,0.0
11441,SeniorCitizen,0.0
11442,SeniorCitizen,0.0
11443,SeniorCitizen,0.0
11444,SeniorCitizen,0.0
11445,SeniorCitizen,0.0
11446,SeniorCitizen,0.0
11447,SeniorCitizen,0.0
11448,SeniorCitizen,0.0
11449,SeniorCitizen,0.0
11450,SeniorCitizen,0.0
11451,SeniorCitizen,0.0
11452,SeniorCitizen,0.0
11453,SeniorCitizen,0.0
11454,SeniorCitizen,0.0
11455,SeniorCitizen,0.0
11456,SeniorCitizen,0.0
11457,SeniorCitizen,0.0
11458,SeniorCitizen,0.0
11459,SeniorCitizen,0.0
11460,SeniorCitizen,0.0
11461,SeniorCitizen,0.0
11462,SeniorCitizen,0.0
11463,SeniorCitizen,0.0
11464,SeniorCitizen,0.0
11465,SeniorCitizen,0.0
11466,SeniorCitizen,0.0
11467,SeniorCitizen,0.0
11468,SeniorCitizen,0.0
11469,SeniorCitizen,1.0
11470,SeniorCitizen,0.0
11471,SeniorCitizen,1.0
11472,SeniorCitizen,0.0
11473,SeniorCitizen,0.0
11474,SeniorCitizen,1.0
11475,SeniorCitizen,0.0
11476,SeniorCitizen,0.0
11477,SeniorCitizen,0.0
11478,SeniorCitizen,0.0
11479,SeniorCitizen,0.0
11480,SeniorCitizen,0.0
11481,SeniorCitizen,0.0
11482,SeniorCitizen,0.0
11483,SeniorCitizen,0.0
11484,SeniorCitizen,0.0
11485,SeniorCitizen,0.0
11486,SeniorCitizen,0.0
11487,SeniorCitizen,0.0
11488,SeniorCitizen,0.0
11489,SeniorCitizen,0.0
11490,SeniorCitizen,0.0
11491,SeniorCitizen,0.0
11492,SeniorCitizen,0.0
11493,SeniorCitizen,0.0
11494,SeniorCitizen,1.0
11495,SeniorCitizen,0.0
11496,SeniorCitizen,1.0
11497,SeniorCitizen,0.0
11498,SeniorCitizen,0.0
11499,SeniorCitizen,0.0
11500,SeniorCitizen,0.0
11501,SeniorCitizen,0.0
11502,SeniorCitizen,0.0
11503,SeniorCitizen,0.0
11504,SeniorCitizen,0.0
11505,SeniorCitizen,0.0
11506,SeniorCitizen,0.0
11507,SeniorCitizen,0.0
11508,SeniorCitizen,0.0
11509,SeniorCitizen,0.0
11510,SeniorCitizen,0.0
11511,SeniorCitizen,1.0
11512,SeniorCitizen,0.0
11513,SeniorCitizen,1.0
11514,SeniorCitizen,0.0
11515,SeniorCitizen,0.0
11516,SeniorCitizen,0.0
11517,SeniorCitizen,0.0
11518,SeniorCitizen,0.0
11519,SeniorCitizen,0.0
11520,SeniorCitizen,1.0
11521,SeniorCitizen,0.0
11522,SeniorCitizen,0.0
11523,SeniorCitizen,0.0
11524,SeniorCitizen,0.0
11525,SeniorCitizen,0.0
11526,SeniorCitizen,0.0
11527,SeniorCitizen,0.0
11528,SeniorCitizen,0.0
11529,SeniorCitizen,1.0
11530,SeniorCitizen,0.0
11531,SeniorCitizen,0.0
11532,SeniorCitizen,0.0
11533,SeniorCitizen,0.0
11534,SeniorCitizen,0.0
11535,SeniorCitizen,1.0
11536,SeniorCitizen,1.0
11537,SeniorCitizen,0.0
11538,SeniorCitizen,0.0
11539,SeniorCitizen,0.0
11540,SeniorCitizen,1.0
11541,SeniorCitizen,1.0
11542,SeniorCitizen,0.0
11543,SeniorCitizen,0.0
11544,SeniorCitizen,0.0
11545,SeniorCitizen,0.0
11546,SeniorCitizen,1.0
11547,SeniorCitizen,0.0
11548,SeniorCitizen,0.0
11549,SeniorCitizen,0.0
11550,SeniorCitizen,0.0
11551,SeniorCitizen,0.0
11552,SeniorCitizen,1.0
11553,SeniorCitizen,0.0
11554,SeniorCitizen,0.0
11555,SeniorCitizen,0.0
11556,SeniorCitizen,0.0
11557,SeniorCitizen,0.0
11558,SeniorCitizen,0.0
11559,SeniorCitizen,0.0
11560,SeniorCitizen,0.0
11561,SeniorCitizen,0.0
11562,SeniorCitizen,0.0
11563,SeniorCitizen,0.0
11564,SeniorCitizen,1.0
11565,SeniorCitizen,1.0
11566,SeniorCitizen,0.0
11567,SeniorCitizen,0.0
11568,SeniorCitizen,0.0
11569,SeniorCitizen,0.0
11570,SeniorCitizen,0.0
11571,SeniorCitizen,0.0
11572,SeniorCitizen,0.0
11573,SeniorCitizen,0.0
11574,SeniorCitizen,0.0
11575,SeniorCitizen,0.0
11576,SeniorCitizen,0.0
11577,SeniorCitizen,0.0
11578,SeniorCitizen,0.0
11579,SeniorCitizen,0.0
11580,SeniorCitizen,0.0
11581,SeniorCitizen,1.0
11582,SeniorCitizen,0.0
11583,SeniorCitizen,0.0
11584,SeniorCitizen,0.0
11585,SeniorCitizen,0.0
11586,SeniorCitizen,0.0
11587,SeniorCitizen,0.0
11588,SeniorCitizen,0.0
11589,SeniorCitizen,0.0
11590,SeniorCitizen,0.0
11591,SeniorCitizen,0.0
11592,SeniorCitizen,0.0
11593,SeniorCitizen,0.0
11594,SeniorCitizen,0.0
11595,SeniorCitizen,0.0
11596,SeniorCitizen,0.0
11597,SeniorCitizen,1.0
11598,SeniorCitizen,0.0
11599,SeniorCitizen,0.0
11600,SeniorCitizen,1.0
11601,SeniorCitizen,0.0
11602,SeniorCitizen,0.0
11603,SeniorCitizen,0.0
11604,SeniorCitizen,0.0
11605,SeniorCitizen,0.0
11606,SeniorCitizen,0.0
11607,SeniorCitizen,1.0
11608,SeniorCitizen,1.0
11609,SeniorCitizen,0.0
11610,SeniorCitizen,0.0
11611,SeniorCitizen,0.0
11612,SeniorCitizen,0.0
11613,SeniorCitizen,1.0
11614,SeniorCitizen,0.0
11615,SeniorCitizen,0.0
11616,SeniorCitizen,0.0
11617,SeniorCitizen,0.0
11618,SeniorCitizen,0.0
11619,SeniorCitizen,0.0
11620,SeniorCitizen,0.0
11621,SeniorCitizen,0.0
11622,SeniorCitizen,0.0
11623,SeniorCitizen,0.0
11624,SeniorCitizen,0.0
11625,SeniorCitizen,0.0
11626,SeniorCitizen,0.0
11627,SeniorCitizen,1.0
11628,SeniorCitizen,0.0
11629,SeniorCitizen,0.0
11630,SeniorCitizen,0.0
11631,SeniorCitizen,0.0
11632,SeniorCitizen,0.0
11633,SeniorCitizen,0.0
11634,SeniorCitizen,0.0
11635,SeniorCitizen,0.0
11636,SeniorCitizen,1.0
11637,SeniorCitizen,0.0
11638,SeniorCitizen,0.0
11639,SeniorCitizen,0.0
11640,SeniorCitizen,0.0
11641,SeniorCitizen,1.0
11642,SeniorCitizen,0.0
11643,SeniorCitizen,0.0
11644,SeniorCitizen,0.0
11645,SeniorCitizen,0.0
11646,SeniorCitizen,1.0
11647,SeniorCitizen,0.0
11648,SeniorCitizen,1.0
11649,SeniorCitizen,1.0
11650,SeniorCitizen,0.0
11651,SeniorCitizen,0.0
11652,SeniorCitizen,0.0
11653,SeniorCitizen,0.0
11654,SeniorCitizen,0.0
11655,SeniorCitizen,0.0
11656,SeniorCitizen,0.0
11657,SeniorCitizen,0.0
11658,SeniorCitizen,0.0
11659,SeniorCitizen,0.0
11660,SeniorCitizen,1.0
11661,SeniorCitizen,0.0
11662,SeniorCitizen,1.0
11663,SeniorCitizen,0.0
11664,SeniorCitizen,0.0
11665,SeniorCitizen,0.0
11666,SeniorCitizen,0.0
11667,SeniorCitizen,0.0
11668,SeniorCitizen,0.0
11669,SeniorCitizen,0.0
11670,SeniorCitizen,0.0
11671,SeniorCitizen,0.0
11672,SeniorCitizen,0.0
11673,SeniorCitizen,0.0
11674,SeniorCitizen,0.0
11675,SeniorCitizen,0.0
11676,SeniorCitizen,0.0
11677,SeniorCitizen,0.0
11678,SeniorCitizen,0.0
11679,SeniorCitizen,0.0
11680,SeniorCitizen,0.0
11681,SeniorCitizen,0.0
11682,SeniorCitizen,0.0
11683,SeniorCitizen,0.0
11684,SeniorCitizen,0.0
11685,SeniorCitizen,0.0
11686,SeniorCitizen,1.0
11687,SeniorCitizen,0.0
11688,SeniorCitizen,0.0
11689,SeniorCitizen,0.0
11690,SeniorCitizen,0.0
11691,SeniorCitizen,0.0
11692,SeniorCitizen,0.0
11693,SeniorCitizen,0.0
11694,SeniorCitizen,0.0
11695,SeniorCitizen,0.0
11696,SeniorCitizen,1.0
11697,SeniorCitizen,0.0
11698,SeniorCitizen,0.0
11699,SeniorCitizen,0.0
11700,SeniorCitizen,0.0
11701,SeniorCitizen,0.0
11702,SeniorCitizen,0.0
11703,SeniorCitizen,1.0
11704,SeniorCitizen,1.0
11705,SeniorCitizen,1.0
11706,SeniorCitizen,0.0
11707,SeniorCitizen,0.0
11708,SeniorCitizen,0.0
11709,SeniorCitizen,1.0
11710,SeniorCitizen,0.0
11711,SeniorCitizen,1.0
11712,SeniorCitizen,0.0
11713,SeniorCitizen,0.0
11714,SeniorCitizen,1.0
11715,SeniorCitizen,0.0
11716,SeniorCitizen,0.0
11717,SeniorCitizen,0.0
11718,SeniorCitizen,0.0
11719,SeniorCitizen,0.0
11720,SeniorCitizen,0.0
11721,SeniorCitizen,1.0
11722,SeniorCitizen,0.0
11723,SeniorCitizen,0.0
11724,SeniorCitizen,1.0
11725,SeniorCitizen,1.0
11726,SeniorCitizen,1.0
11727,SeniorCitizen,0.0
11728,SeniorCitizen,0.0
11729,SeniorCitizen,0.0
11730,SeniorCitizen,0.0
11731,SeniorCitizen,0.0
11732,SeniorCitizen,1.0
11733,SeniorCitizen,0.0
11734,SeniorCitizen,0.0
11735,SeniorCitizen,0.0
11736,SeniorCitizen,0.0
11737,SeniorCitizen,0.0
11738,SeniorCitizen,0.0
11739,SeniorCitizen,0.0
11740,SeniorCitizen,0.0
11741,SeniorCitizen,0.0
11742,SeniorCitizen,0.0
11743,SeniorCitizen,1.0
11744,SeniorCitizen,0.0
11745,SeniorCitizen,0.0
11746,SeniorCitizen,0.0
11747,SeniorCitizen,0.0
11748,SeniorCitizen,0.0
11749,SeniorCitizen,0.0
11750,SeniorCitizen,0.0
11751,SeniorCitizen,0.0
11752,SeniorCitizen,0.0
11753,SeniorCitizen,1.0
11754,SeniorCitizen,0.0
11755,SeniorCitizen,0.0
11756,SeniorCitizen,0.0
11757,SeniorCitizen,0.0
11758,SeniorCitizen,0.0
11759,SeniorCitizen,0.0
11760,SeniorCitizen,0.0
11761,SeniorCitizen,0.0
11762,SeniorCitizen,0.0
11763,SeniorCitizen,1.0
11764,SeniorCitizen,1.0
11765,SeniorCitizen,0.0
11766,SeniorCitizen,0.0
11767,SeniorCitizen,1.0
11768,SeniorCitizen,0.0
11769,SeniorCitizen,0.0
11770,SeniorCitizen,0.0
11771,SeniorCitizen,0.0
11772,SeniorCitizen,0.0
11773,SeniorCitizen,0.0
11774,SeniorCitizen,0.0
11775,SeniorCitizen,0.0
11776,SeniorCitizen,0.0
11777,SeniorCitizen,0.0
11778,SeniorCitizen,0.0
11779,SeniorCitizen,0.0
11780,SeniorCitizen,0.0
11781,SeniorCitizen,0.0
11782,SeniorCitizen,0.0
11783,SeniorCitizen,0.0
11784,SeniorCitizen,0.0
11785,SeniorCitizen,1.0
11786,SeniorCitizen,0.0
11787,SeniorCitizen,0.0
11788,SeniorCitizen,0.0
11789,SeniorCitizen,0.0
11790,SeniorCitizen,0.0
